Location,Industry,Subcategory_ID,Hierarchy_Level,Data_Type,Global_Brand_Owner,Unit,Year_text,Year_date,Year_minus_2016,Volume
3,Alcoholic Drinks,3,3,Total Volume,Carlsberg A/S,million litres,2021,31/12/2021,9,"421,48692270"
3,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2016,31/12/2016,4,"128,69054360"
3,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2017,31/12/2017,5,"142,35910280"
3,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2018,31/12/2018,6,"169,08608100"
3,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2019,31/12/2019,7,"193,38037080"
3,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2020,31/12/2020,8,"221,57338270"
3,Alcoholic Drinks,3,3,Total Volume,Heineken NV,million litres,2021,31/12/2021,9,"228,49578280"
3,Alcoholic Drinks,3,3,Total Volume,Asahi Group Holdings Ltd,million litres,2020,31/12/2020,8,"135,02667450"
3,Alcoholic Drinks,3,3,Total Volume,Asahi Group Holdings Ltd,million litres,2021,31/12/2021,9,"135,65173200"
3,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2016,31/12/2016,4,"67,53742383"
3,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2017,31/12/2017,5,"62,88575930"
3,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2018,31/12/2018,6,"60,47552461"
3,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2019,31/12/2019,7,"63,57459903"
3,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2020,31/12/2020,8,"62,67270448"
3,Alcoholic Drinks,3,3,Total Volume,Dragonyte Brewery,million litres,2021,31/12/2021,9,"62,29858023"
3,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2016,31/12/2016,4,"102,56955690"
3,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2017,31/12/2017,5,"87,42667890"
3,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2018,31/12/2018,6,"75,20558692"
3,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2019,31/12/2019,7,"54,35237808"
3,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2020,31/12/2020,8,"50,33584967"
3,Alcoholic Drinks,3,3,Total Volume,Obolon PAT,million litres,2021,31/12/2021,9,"44,33099561"
3,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2016,31/12/2016,4,"22,56531150"
3,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2017,31/12/2017,5,"24,87374247"
3,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2018,31/12/2018,6,"27,90834239"
3,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2019,31/12/2019,7,"28,50000086"
3,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2020,31/12/2020,8,"29,39999908"
3,Alcoholic Drinks,3,3,Total Volume,Anadolu Group,million litres,2021,31/12/2021,9,"41,70999910"
3,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2016,31/12/2016,4,"9,89894002"
3,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2017,31/12/2017,5,"8,11413936"
3,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2018,31/12/2018,6,"11,10960968"
3,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2019,31/12/2019,7,"12,39951054"
3,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2020,31/12/2020,8,"12,55334034"
3,Alcoholic Drinks,3,3,Total Volume,Miller Brands Germany GmbH,million litres,2021,31/12/2021,9,"12,09148006"
3,Alcoholic Drinks,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2016,31/12/2016,4,"2,41004073"
3,Alcoholic Drinks,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2017,31/12/2017,5,"4,31787163"
3,Alcoholic Drinks,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2018,31/12/2018,6,"6,14000002"
3,Alcoholic Drinks,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2019,31/12/2019,7,"6,84000016"
3,Alcoholic Drinks,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2020,31/12/2020,8,"7,74972260"
3,Alcoholic Drinks,3,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2021,31/12/2021,9,"9,93592136"
3,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2016,31/12/2016,4,"9,61425571"
3,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2017,31/12/2017,5,"12,83691655"
3,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2018,31/12/2018,6,"10,81283869"
3,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2019,31/12/2019,7,"15,85569047"
3,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2020,31/12/2020,8,"14,68492345"
3,Alcoholic Drinks,3,3,Total Volume,Anheuser-Busch InBev NV,million litres,2021,31/12/2021,9,"9,78940451"
3,Alcoholic Drinks,3,3,Total Volume,Van Pur SA,million litres,2016,31/12/2016,4,"2,78808587"
3,Alcoholic Drinks,3,3,Total Volume,Van Pur SA,million litres,2017,31/12/2017,5,"4,03468548"
3,Alcoholic Drinks,3,3,Total Volume,Van Pur SA,million litres,2018,31/12/2018,6,"5,29995605"
3,Alcoholic Drinks,3,3,Total Volume,Van Pur SA,million litres,2019,31/12/2019,7,"6,15386083"
3,Alcoholic Drinks,3,3,Total Volume,Van Pur SA,million litres,2020,31/12/2020,8,"6,77589897"
3,Alcoholic Drinks,3,3,Total Volume,Van Pur SA,million litres,2021,31/12/2021,9,"7,10134873"
3,Alcoholic Drinks,3,3,Total Volume,Perla Browary Lubelskie SA,million litres,2016,31/12/2016,4,"1,98473948"
3,Alcoholic Drinks,3,3,Total Volume,Perla Browary Lubelskie SA,million litres,2017,31/12/2017,5,"2,82920006"
3,Alcoholic Drinks,3,3,Total Volume,Perla Browary Lubelskie SA,million litres,2018,31/12/2018,6,"3,21599238"
3,Alcoholic Drinks,3,3,Total Volume,Perla Browary Lubelskie SA,million litres,2019,31/12/2019,7,"3,67072433"
3,Alcoholic Drinks,3,3,Total Volume,Perla Browary Lubelskie SA,million litres,2020,31/12/2020,8,"4,06073992"
3,Alcoholic Drinks,3,3,Total Volume,Perla Browary Lubelskie SA,million litres,2021,31/12/2021,9,"4,32645193"
3,Alcoholic Drinks,3,3,Total Volume,Pivovar Steiger Vyhne sro,million litres,2016,31/12/2016,4,"3,18938663"
3,Alcoholic Drinks,3,3,Total Volume,Pivovar Steiger Vyhne sro,million litres,2017,31/12/2017,5,"2,99246186"
3,Alcoholic Drinks,3,3,Total Volume,Pivovar Steiger Vyhne sro,million litres,2018,31/12/2018,6,"3,00551185"
3,Alcoholic Drinks,3,3,Total Volume,Pivovar Steiger Vyhne sro,million litres,2019,31/12/2019,7,"3,07284904"
3,Alcoholic Drinks,3,3,Total Volume,Pivovar Steiger Vyhne sro,million litres,2020,31/12/2020,8,"3,12599979"
3,Alcoholic Drinks,3,3,Total Volume,Pivovar Steiger Vyhne sro,million litres,2021,31/12/2021,9,"3,27999988"
3,Alcoholic Drinks,3,3,Total Volume,Banskobystricky Pivovar as,million litres,2016,31/12/2016,4,"1,91200500"
3,Alcoholic Drinks,3,3,Total Volume,Banskobystricky Pivovar as,million litres,2017,31/12/2017,5,"2,00182107"
3,Alcoholic Drinks,3,3,Total Volume,Banskobystricky Pivovar as,million litres,2018,31/12/2018,6,"2,25019305"
3,Alcoholic Drinks,3,3,Total Volume,Banskobystricky Pivovar as,million litres,2019,31/12/2019,7,"2,47521243"
3,Alcoholic Drinks,3,3,Total Volume,Banskobystricky Pivovar as,million litres,2020,31/12/2020,8,"2,53200007"
3,Alcoholic Drinks,3,3,Total Volume,Banskobystricky Pivovar as,million litres,2021,31/12/2021,9,"2,75000007"
3,Alcoholic Drinks,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2016,31/12/2016,4,"0,50000000"
3,Alcoholic Drinks,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2017,31/12/2017,5,"0,31000001"
3,Alcoholic Drinks,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2018,31/12/2018,6,"0,78700002"
3,Alcoholic Drinks,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2019,31/12/2019,7,"1,10999998"
3,Alcoholic Drinks,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2020,31/12/2020,8,"1,36999993"
3,Alcoholic Drinks,3,3,Total Volume,Ottakringer GetrÃ¤nke AG,million litres,2021,31/12/2021,9,"1,42999999"
3,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2016,31/12/2016,4,"0,50000000"
3,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2017,31/12/2017,5,"0,77999998"
3,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2018,31/12/2018,6,"0,89999996"
3,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2019,31/12/2019,7,"0,92699998"
3,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2020,31/12/2020,8,"0,93455997"
3,Alcoholic Drinks,3,3,Total Volume,Oettinger Brauerei GmbH,million litres,2021,31/12/2021,9,"0,93472101"
3,Alcoholic Drinks,3,3,Total Volume,Royal Unibrew A/S,million litres,2017,31/12/2017,5,"0,35233502"
3,Alcoholic Drinks,3,3,Total Volume,Royal Unibrew A/S,million litres,2018,31/12/2018,6,"0,86470799"
3,Alcoholic Drinks,3,3,Total Volume,Royal Unibrew A/S,million litres,2019,31/12/2019,7,"0,97017097"
3,Alcoholic Drinks,3,3,Total Volume,Royal Unibrew A/S,million litres,2020,31/12/2020,8,"0,95534998"
3,Alcoholic Drinks,3,3,Total Volume,Royal Unibrew A/S,million litres,2021,31/12/2021,9,"0,93216997"
3,Alcoholic Drinks,3,3,Total Volume,Olvi Oyj,million litres,2016,31/12/2016,4,"0,90175916"
3,Alcoholic Drinks,3,3,Total Volume,Olvi Oyj,million litres,2017,31/12/2017,5,"1,01028053"
3,Alcoholic Drinks,3,3,Total Volume,Olvi Oyj,million litres,2018,31/12/2018,6,"0,83475670"
3,Alcoholic Drinks,3,3,Total Volume,Olvi Oyj,million litres,2019,31/12/2019,7,"0,93160796"
3,Alcoholic Drinks,3,3,Total Volume,Olvi Oyj,million litres,2020,31/12/2020,8,"0,80433679"
3,Alcoholic Drinks,3,3,Total Volume,Olvi Oyj,million litres,2021,31/12/2021,9,"0,90979203"
3,Alcoholic Drinks,3,3,Total Volume,SABMiller Plc,million litres,2016,31/12/2016,4,"135,20863560"
3,Alcoholic Drinks,3,3,Total Volume,SABMiller Plc,million litres,2017,31/12/2017,5,"130,61508760"
3,Alcoholic Drinks,3,3,Total Volume,SABMiller Plc,million litres,2018,31/12/2018,6,"139,78612400"
3,Alcoholic Drinks,3,3,Total Volume,SABMiller Plc,million litres,2019,31/12/2019,7,"137,34521930"
3,Alcoholic Drinks,3,3,Total Volume,LaÅ¡ko Grupa,million litres,2016,31/12/2016,4,"17,09695753"
3,Alcoholic Drinks,3,3,Total Volume,LaÅ¡ko Grupa,million litres,2017,31/12/2017,5,"15,96008017"
3,Alcoholic Drinks,3,3,Total Volume,LaÅ¡ko Grupa,million litres,2018,31/12/2018,6,"14,51594958"
3,Alcoholic Drinks,3,3,Total Volume,Private Label,million litres,2016,31/12/2016,4,"5,09026896"
3,Alcoholic Drinks,3,3,Total Volume,Private Label,million litres,2017,31/12/2017,5,"6,87081609"
3,Alcoholic Drinks,3,3,Total Volume,Private Label,million litres,2018,31/12/2018,6,"9,04300030"
3,Alcoholic Drinks,3,3,Total Volume,Private Label,million litres,2019,31/12/2019,7,"8,98236553"
3,Alcoholic Drinks,3,3,Total Volume,Private Label,million litres,2020,31/12/2020,8,"9,40198974"
3,Alcoholic Drinks,3,3,Total Volume,Private Label,million litres,2021,31/12/2021,9,"10,03387815"
3,Alcoholic Drinks,3,3,Total Volume,Others,million litres,2016,31/12/2016,4,"203,03766760"
3,Alcoholic Drinks,3,3,Total Volume,Others,million litres,2017,31/12/2017,5,"193,56065320"
3,Alcoholic Drinks,3,3,Total Volume,Others,million litres,2018,31/12/2018,6,"97,42718068"
3,Alcoholic Drinks,3,3,Total Volume,Others,million litres,2019,31/12/2019,7,"78,25637291"
3,Alcoholic Drinks,3,3,Total Volume,Others,million litres,2020,31/12/2020,8,"77,94696698"
3,Alcoholic Drinks,3,3,Total Volume,Others,million litres,2021,31/12/2021,9,"100,87755750"
3,Alcoholic Drinks,2,3,Total Volume,Carlsberg A/S,million litres,2016,31/12/2016,4,"39,90494143"
3,Alcoholic Drinks,2,3,Total Volume,Carlsberg A/S,million litres,2017,31/12/2017,5,"42,01884119"
3,Alcoholic Drinks,2,3,Total Volume,Carlsberg A/S,million litres,2018,31/12/2018,6,"46,65369077"
3,Alcoholic Drinks,2,3,Total Volume,Carlsberg A/S,million litres,2019,31/12/2019,7,"47,19414308"
3,Alcoholic Drinks,2,3,Total Volume,Carlsberg A/S,million litres,2020,31/12/2020,8,"49,70250940"
3,Alcoholic Drinks,2,3,Total Volume,Carlsberg A/S,million litres,2021,31/12/2021,9,"42,89602933"
3,Alcoholic Drinks,2,3,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2016,31/12/2016,4,"16,33579442"
3,Alcoholic Drinks,2,3,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2017,31/12/2017,5,"22,27745814"
3,Alcoholic Drinks,2,3,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2018,31/12/2018,6,"23,57356798"
3,Alcoholic Drinks,2,3,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2019,31/12/2019,7,"24,82911172"
3,Alcoholic Drinks,2,3,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2020,31/12/2020,8,"27,56360093"
3,Alcoholic Drinks,2,3,Total Volume,Paulaner Brauerei GmbH & Co KG,million litres,2021,31/12/2021,9,"29,36751566"
3,Alcoholic Drinks,2,3,Total Volume,Anheuser-Busch InBev NV,million litres,2016,31/12/2016,4,"37,08743529"
3,Alcoholic Drinks,2,3,Total Volume,Anheuser-Busch InBev NV,million litres,2017,31/12/2017,5,"41,22031990"
3,Alcoholic Drinks,2,3,Total Volume,Anheuser-Busch InBev NV,million litres,2018,31/12/2018,6,"34,64548031"
3,Alcoholic Drinks,2,3,Total Volume,Anheuser-Busch InBev NV,million litres,2019,31/12/2019,7,"29,31755470"
3,Alcoholic Drinks,2,3,Total Volume,Anheuser-Busch InBev NV,million litres,2020,31/12/2020,8,"25,97976051"
3,Alcoholic Drinks,2,3,Total Volume,Anheuser-Busch InBev NV,million litres,2021,31/12/2021,9,"26,69607101"
3,Alcoholic Drinks,2,3,Total Volume,Asahi Group Holdings Ltd,million litres,2020,31/12/2020,8,"9,13984937"
3,Alcoholic Drinks,2,3,Total Volume,Asahi Group Holdings Ltd,million litres,2021,31/12/2021,9,"10,06374821"
3,Alcoholic Drinks,2,3,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2016,31/12/2016,4,"6,36431710"
3,Alcoholic Drinks,2,3,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2017,31/12/2017,5,"6,73518541"
3,Alcoholic Drinks,2,3,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2018,31/12/2018,6,"6,72884179"
3,Alcoholic Drinks,2,3,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2019,31/12/2019,7,"5,58099126"
3,Alcoholic Drinks,2,3,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2020,31/12/2020,8,"5,84218889"
3,Alcoholic Drinks,2,3,Total Volume,Erdinger Privatbrauerei WeissbrÃ¤u Werner Brombach GmbH,million litres,2021,31/12/2021,9,"6,09689550"
3,Alcoholic Drinks,2,3,Total Volume,Heineken NV,million litres,2016,31/12/2016,4,"0,47900002"
3,Alcoholic Drinks,2,3,Total Volume,Heineken NV,million litres,2017,31/12/2017,5,"0,47099998"
3,Alcoholic Drinks,2,3,Total Volume,Heineken NV,million litres,2018,31/12/2018,6,"2,48180876"
3,Alcoholic Drinks,2,3,Total Volume,Heineken NV,million litres,2019,31/12/2019,7,"5,14475181"
3,Alcoholic Drinks,2,3,Total Volume,Heineken NV,million litres,2020,31/12/2020,8,"4,94875776"
3,Alcoholic Drinks,2,3,Total Volume,Heineken NV,million litres,2021,31/12/2021,9,"4,70996446"
3,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2018,31/12/2018,6,"2,11487392"
3,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2019,31/12/2019,7,"3,26397727"
3,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2020,31/12/2020,8,"4,32586301"
3,Alcoholic Drinks,2,3,Total Volume,Olvi Oyj,million litres,2021,31/12/2021,9,"4,12600163"
3,Alcoholic Drinks,2,3,Total Volume,PBK Radomyshl OAO,million litres,2020,31/12/2020,8,"2,91926280"
3,Alcoholic Drinks,2,3,Total Volume,PBK Radomyshl OAO,million litres,2021,31/12/2021,9,"3,33902409"
3,Alcoholic Drinks,2,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2016,31/12/2016,4,"3,16138704"
3,Alcoholic Drinks,2,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2017,31/12/2017,5,"2,97191092"
3,Alcoholic Drinks,2,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2018,31/12/2018,6,"2,75466761"
3,Alcoholic Drinks,2,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2019,31/12/2019,7,"2,70748283"
3,Alcoholic Drinks,2,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2020,31/12/2020,8,"2,38204075"
3,Alcoholic Drinks,2,3,Total Volume,Krombacher Brauerei Bhd Schadeberg GmbH & Co KG,million litres,2021,31/12/2021,9,"2,35213000"
3,Alcoholic Drinks,2,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2017,31/12/2017,5,"0,44766000"
3,Alcoholic Drinks,2,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2018,31/12/2018,6,"0,78812773"
3,Alcoholic Drinks,2,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2019,31/12/2019,7,"1,30282678"
3,Alcoholic Drinks,2,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2020,31/12/2020,8,"1,58592491"
3,Alcoholic Drinks,2,3,Total Volume,Browary Regionalne Jakubiak Sp zoo,million litres,2021,31/12/2021,9,"1,81272263"
3,Alcoholic Drinks,2,3,Total Volume,Browar Amber Sp zoo Sp k,million litres,2016,31/12/2016,4,"0,29293051"
3,Alcoholic Drinks,2,3,Total Volume,Browar Amber Sp zoo Sp k,million litres,2017,31/12/2017,5,"0,55377198"
3,Alcoholic Drinks,2,3,Total Volume,Browar Amber Sp zoo Sp k,million litres,2018,31/12/2018,6,"0,73962759"
3,Alcoholic Drinks,2,3,Total Volume,Browar Amber Sp zoo Sp k,million litres,2019,31/12/2019,7,"1,15649484"
3,Alcoholic Drinks,2,3,Total Volume,Browar Amber Sp zoo Sp k,million litres,2020,31/12/2020,8,"1,43143370"
3,Alcoholic Drinks,2,3,Total Volume,Browar Amber Sp zoo Sp k,million litres,2021,31/12/2021,9,"1,67784750"
3,Alcoholic Drinks,2,3,Total Volume,Royal Unibrew A/S,million litres,2018,31/12/2018,6,"0,74698048"
3,Alcoholic Drinks,2,3,Total Volume,Royal Unibrew A/S,million litres,2019,31/12/2019,7,"1,25546611"
3,Alcoholic Drinks,2,3,Total Volume,Royal Unibrew A/S,million litres,2020,31/12/2020,8,"1,54923841"
3,Alcoholic Drinks,2,3,Total Volume,Royal Unibrew A/S,million litres,2021,31/12/2021,9,"1,41071243"
3,Alcoholic Drinks,2,3,Total Volume,PrimÃ¡tor as,million litres,2016,31/12/2016,4,"0,96085987"
3,Alcoholic Drinks,2,3,Total Volume,PrimÃ¡tor as,million litres,2017,31/12/2017,5,"0,99500004"
3,Alcoholic Drinks,2,3,Total Volume,PrimÃ¡tor as,million litres,2018,31/12/2018,6,"1,06763186"
3,Alcoholic Drinks,2,3,Total Volume,PrimÃ¡tor as,million litres,2019,31/12/2019,7,"1,13310006"
3,Alcoholic Drinks,2,3,Total Volume,PrimÃ¡tor as,million litres,2020,31/12/2020,8,"1,19117880"
3,Alcoholic Drinks,2,3,Total Volume,PrimÃ¡tor as,million litres,2021,31/12/2021,9,"1,26994876"
3,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2016,31/12/2016,4,"1,14306888"
3,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2017,31/12/2017,5,"1,18782379"
3,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2018,31/12/2018,6,"0,90421640"
3,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2019,31/12/2019,7,"0,87125518"
3,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2020,31/12/2020,8,"0,90007161"
3,Alcoholic Drinks,2,3,Total Volume,Oettinger Brauerei GmbH,million litres,2021,31/12/2021,9,"0,94768308"
3,Alcoholic Drinks,2,3,Total Volume,Oetker-Gruppe,million litres,2016,31/12/2016,4,"0,81210588"
3,Alcoholic Drinks,2,3,Total Volume,Oetker-Gruppe,million litres,2017,31/12/2017,5,"0,84631255"
3,Alcoholic Drinks,2,3,Total Volume,Oetker-Gruppe,million litres,2018,31/12/2018,6,"0,79063205"
3,Alcoholic Drinks,2,3,Total Volume,Oetker-Gruppe,million litres,2019,31/12/2019,7,"0,84149645"
3,Alcoholic Drinks,2,3,Total Volume,Oetker-Gruppe,million litres,2020,31/12/2020,8,"0,87269371"
3,Alcoholic Drinks,2,3,Total Volume,Oetker-Gruppe,million litres,2021,31/12/2021,9,"0,91453968"
3,Alcoholic Drinks,2,3,Total Volume,"Bavarian State Brewery, The",million litres,2016,31/12/2016,4,"0,39000000"
3,Alcoholic Drinks,2,3,Total Volume,"Bavarian State Brewery, The",million litres,2017,31/12/2017,5,"0,46303987"
3,Alcoholic Drinks,2,3,Total Volume,"Bavarian State Brewery, The",million litres,2018,31/12/2018,6,"0,46980149"
3,Alcoholic Drinks,2,3,Total Volume,"Bavarian State Brewery, The",million litres,2019,31/12/2019,7,"0,54222269"
3,Alcoholic Drinks,2,3,Total Volume,"Bavarian State Brewery, The",million litres,2020,31/12/2020,8,"0,56463312"
3,Alcoholic Drinks,2,3,Total Volume,"Bavarian State Brewery, The",million litres,2021,31/12/2021,9,"0,60084708"
3,Alcoholic Drinks,2,3,Total Volume,Gubernija AB,million litres,2016,31/12/2016,4,"0,43421001"
3,Alcoholic Drinks,2,3,Total Volume,Gubernija AB,million litres,2017,31/12/2017,5,"0,47933646"
3,Alcoholic Drinks,2,3,Total Volume,Gubernija AB,million litres,2018,31/12/2018,6,"0,61666606"
3,Alcoholic Drinks,2,3,Total Volume,Gubernija AB,million litres,2019,31/12/2019,7,"0,64300000"
3,Alcoholic Drinks,2,3,Total Volume,Gubernija AB,million litres,2020,31/12/2020,8,"0,63558478"
3,Alcoholic Drinks,2,3,Total Volume,Gubernija AB,million litres,2021,31/12/2021,9,"0,55869797"
3,Alcoholic Drinks,2,3,Total Volume,Valmiermuizas Alus SIA,million litres,2018,31/12/2018,6,"0,17175999"
3,Alcoholic Drinks,2,3,Total Volume,Valmiermuizas Alus SIA,million litres,2019,31/12/2019,7,"0,40000001"
3,Alcoholic Drinks,2,3,Total Volume,Valmiermuizas Alus SIA,million litres,2020,31/12/2020,8,"0,41999999"
3,Alcoholic Drinks,2,3,Total Volume,Valmiermuizas Alus SIA,million litres,2021,31/12/2021,9,"0,47159442"
3,Alcoholic Drinks,2,3,Total Volume,Krinitsa OAO,million litres,2018,31/12/2018,6,"1,08000008"
3,Alcoholic Drinks,2,3,Total Volume,Krinitsa OAO,million litres,2019,31/12/2019,7,"0,39270000"
3,Alcoholic Drinks,2,3,Total Volume,Krinitsa OAO,million litres,2020,31/12/2020,8,"0,40000001"
3,Alcoholic Drinks,2,3,Total Volume,Krinitsa OAO,million litres,2021,31/12/2021,9,"0,45999999"
3,Alcoholic Drinks,2,3,Total Volume,Tucher BrÃ¤u GmbH & Co KG,million litres,2017,31/12/2017,5,"0,32355210"
3,Alcoholic Drinks,2,3,Total Volume,Tucher BrÃ¤u GmbH & Co KG,million litres,2018,31/12/2018,6,"0,40386740"
3,Alcoholic Drinks,2,3,Total Volume,Tucher BrÃ¤u GmbH & Co KG,million litres,2019,31/12/2019,7,"0,41100001"
3,Alcoholic Drinks,2,3,Total Volume,Tucher BrÃ¤u GmbH & Co KG,million litres,2020,31/12/2020,8,"0,40518532"
3,Alcoholic Drinks,2,3,Total Volume,Tucher BrÃ¤u GmbH & Co KG,million litres,2021,31/12/2021,9,"0,36315370"
3,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2016,31/12/2016,4,"0,22929000"
3,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2017,31/12/2017,5,"0,23600002"
3,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2018,31/12/2018,6,"0,27381794"
3,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2019,31/12/2019,7,"0,32345830"
3,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2020,31/12/2020,8,"0,32569635"
3,Alcoholic Drinks,2,3,Total Volume,Dragonyte Brewery,million litres,2021,31/12/2021,9,"0,32973766"
3,Alcoholic Drinks,2,3,Total Volume,Vilniaus Alus UAB,million litres,2016,31/12/2016,4,"0,56630998"
3,Alcoholic Drinks,2,3,Total Volume,Vilniaus Alus UAB,million litres,2017,31/12/2017,5,"0,56396929"
3,Alcoholic Drinks,2,3,Total Volume,Vilniaus Alus UAB,million litres,2018,31/12/2018,6,"0,37349024"
3,Alcoholic Drinks,2,3,Total Volume,Vilniaus Alus UAB,million litres,2019,31/12/2019,7,"0,38999998"
3,Alcoholic Drinks,2,3,Total Volume,Vilniaus Alus UAB,million litres,2020,31/12/2020,8,"0,36546126"
3,Alcoholic Drinks,2,3,Total Volume,Vilniaus Alus UAB,million litres,2021,31/12/2021,9,"0,32125137"
3,Alcoholic Drinks,2,3,Total Volume,KÃ¶nig Ludwig GmbH & Co KG,million litres,2021,31/12/2021,9,"0,30000001"
3,Alcoholic Drinks,2,3,Total Volume,Anadolu Group,million litres,2016,31/12/2016,4,"0,22691899"
3,Alcoholic Drinks,2,3,Total Volume,Anadolu Group,million litres,2017,31/12/2017,5,"0,25968001"
3,Alcoholic Drinks,2,3,Total Volume,Anadolu Group,million litres,2018,31/12/2018,6,"0,31000000"
